run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.43,0.43,,
2,0.43,0.44,,
3,0.44,0.44,0.43,0.44
4,0.43,0.43,0.43,0.44
5,0.43,0.43,0.43,0.43
6,0.43,0.43,0.43,0.43
7,0.43,0.43,0.43,0.43
8,0.44,0.44,0.43,0.43
9,0.44,0.43,0.44,0.43
10,0.43,0.43,0.44,0.43
11,0.43,0.44,0.43,0.43
12,0.44,0.43,0.43,0.43
13,0.44,0.44,0.44,0.44
14,0.43,0.44,0.44,0.44
15,0.44,0.42,0.44,0.43
16,0.45,0.43,0.44,0.43
17,0.43,0.44,0.44,0.43
18,0.44,0.44,0.44,0.44
19,0.44,0.43,0.44,0.44
20,0.43,0.43,0.44,0.43
21,0.44,0.43,0.44,0.43
22,0.44,0.43,0.44,0.43
23,0.44,0.43,0.44,0.43
24,0.44,0.43,0.44,0.43
25,0.44,0.43,0.44,0.43
26,0.43,0.43,0.44,0.43
27,0.42,0.43,0.43,0.43
28,0.43,0.43,0.43,0.43
29,0.44,0.43,0.43,0.43
30,0.45,0.42,0.44,0.43
31,0.43,0.44,0.44,0.43
32,0.44,0.44,0.44,0.43
33,0.43,0.44,0.43,0.44
34,0.44,0.43,0.44,0.44
35,0.43,0.43,0.43,0.43
36,0.43,0.43,0.43,0.43
37,0.43,0.43,0.43,0.43
38,0.43,0.42,0.43,0.43
39,0.43,0.44,0.43,0.43
40,0.44,0.46,0.43,0.44
41,0.43,0.43,0.43,0.44
42,0.43,0.44,0.43,0.44
43,0.43,0.43,0.43,0.43
44,0.43,0.44,0.43,0.44
45,0.43,0.43,0.43,0.43
46,0.42,0.43,0.43,0.43
47,0.44,0.43,0.43,0.43
48,0.43,0.44,0.43,0.43
49,0.43,0.43,0.43,0.43
50,0.43,0.44,0.43,0.44
